Date,Close,High,Low,Open,Volume
2002-07-01,9.56999969482422,9.739999771118164,9.550000190734863,9.600000381469728,825970
2002-07-02,9.5,9.670000076293944,9.449999809265137,9.600000381469728,653405
2002-07-03,9.510000228881836,9.56999969482422,9.460000038146973,9.460000038146973,305880
2002-07-04,9.720000267028809,9.899999618530272,9.520000457763672,9.5600004196167,2413155
2002-07-05,9.850000381469728,9.949999809265137,9.600000381469728,9.899999618530272,3460955
2002-07-08,9.859999656677246,10.039999961853027,9.800000190734863,9.899999618530272,2791970
2002-07-09,9.770000457763672,9.920000076293944,9.699999809265137,9.899999618530272,716330
2002-07-10,9.829999923706056,9.880000114440918,9.649999618530272,9.760000228881836,1163015
2002-07-11,9.359999656677246,9.899999618530272,9.300000190734863,9.699999809265137,1434245
2002-07-12,9.510000228881836,9.600000381469728,9.420000076293944,9.449999809265137,673410
2002-07-15,9.770000457763672,11.220000267028809,9.359999656677246,11.220000267028809,1958485
2002-07-16,9.5,9.779999732971191,9.420000076293944,9.600000381469728,1115835
2002-07-17,9.329999923706056,9.579999923706056,9.25,9.579999923706056,468885
2002-07-18,9.380000114440918,9.5,9.279999732971191,9.40999984741211,271340
2002-07-19,9.300000190734863,9.399999618530272,8.600000381469727,8.600000381469727,317560
2002-07-22,8.960000038146973,9.199999809265137,8.920000076293945,9.199999809265137,508510
2002-07-23,9.119999885559082,9.239999771118164,8.819999694824219,9.239999771118164,321750
2002-07-24,9.140000343322754,9.199999809265137,9.0,9.020000457763672,614330
2002-07-25,9.119999885559082,9.699999809265137,9.050000190734863,9.699999809265137,417915
2002-07-26,8.90999984741211,9.199999809265137,8.819999694824219,9.09000015258789,842775
2002-07-29,8.699999809265137,9.18000030517578,8.619999885559082,9.0,972715
2002-07-30,8.739999771118164,8.979999542236328,8.699999809265137,8.949999809265137,604080
2002-07-31,8.579999923706055,8.739999771118164,8.529999732971191,8.739999771118164,752895
2002-08-01,8.800000190734863,8.859999656677246,8.640000343322754,8.699999809265137,776880
2002-08-02,9.149999618530272,10.119999885559082,8.199999809265137,10.119999885559082,978845
2002-08-05,9.31999969482422,9.43000030517578,9.039999961853027,9.399999618530272,1663065
2002-08-06,9.109999656677246,9.220000267028809,9.0600004196167,9.199999809265137,1362320
2002-08-07,8.949999809265137,9.359999656677246,8.90999984741211,9.359999656677246,676635
2002-08-08,8.960000038146973,9.039999961853027,8.859999656677246,8.890000343322754,920445
2002-08-09,8.869999885559082,9.020000457763672,8.819999694824219,9.020000457763672,344730
2002-08-12,8.90999984741211,9.06999969482422,7.449999809265137,7.449999809265137,656355
2002-08-13,8.890000343322754,9.039999961853027,8.859999656677246,9.039999961853027,629060
2002-08-14,9.0,9.010000228881836,8.770000457763672,8.899999618530273,863860
2002-08-15,9.0,9.0,9.0,9.0,0
2002-08-16,9.109999656677246,9.15999984741211,8.90999984741211,8.920000076293945,772460
2002-08-19,9.239999771118164,9.260000228881836,9.170000076293944,9.239999771118164,1502830
2002-08-20,9.369999885559082,9.399999618530272,9.199999809265137,9.199999809265137,1094565
2002-08-21,9.270000457763672,9.449999809265137,9.210000038146973,9.449999809265137,755185
2002-08-22,9.149999618530272,9.25,9.079999923706056,9.25,377410
2002-08-23,9.350000381469728,9.390000343322754,9.100000381469728,9.100000381469728,1216535
2002-08-26,9.289999961853027,9.380000114440918,9.25,9.300000190734863,397415
2002-08-27,9.18000030517578,9.25,9.149999618530272,9.220000267028809,341990
2002-08-28,9.0600004196167,9.199999809265137,9.039999961853027,9.06999969482422,306935
2002-08-29,9.029999732971191,9.199999809265137,9.010000228881836,9.199999809265137,181690
2002-08-30,9.130000114440918,9.399999618530272,8.960000038146973,9.399999618530272,642855
2002-09-02,9.100000381469728,9.31999969482422,9.039999961853027,9.31999969482422,725025
2002-09-03,8.9399995803833,9.100000381469728,8.920000076293945,9.100000381469728,340035
2002-09-04,8.90999984741211,8.960000038146973,8.84000015258789,8.859999656677246,196310
2002-09-05,8.859999656677246,8.970000267028809,8.850000381469727,8.899999618530273,118600
2002-09-06,8.819999694824219,8.9399995803833,8.800000190734863,8.880000114440918,301385
2002-09-09,8.699999809265137,8.819999694824219,8.699999809265137,8.800000190734863,404010
2002-09-10,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,0
2002-09-11,8.850000381469727,9.119999885559082,8.760000228881836,9.100000381469728,663800
2002-09-12,8.850000381469727,8.979999542236328,8.800000190734863,8.819999694824219,290880
2002-09-13,8.970000267028809,9.100000381469728,8.819999694824219,8.819999694824219,1437160
2002-09-16,9.06999969482422,9.220000267028809,8.949999809265137,9.0,2434590
2002-09-17,8.930000305175781,9.050000190734863,8.90999984741211,8.90999984741211,312800
2002-09-18,8.84000015258789,8.989999771118164,8.819999694824219,8.989999771118164,259615
2002-09-19,8.84000015258789,8.850000381469727,8.760000228881836,8.84000015258789,396250
2002-09-20,8.880000114440918,8.899999618530273,8.680000305175781,8.729999542236328,424995
2002-09-23,8.899999618530273,9.0,8.869999885559082,8.899999618530273,2637360
2002-09-24,8.789999961853027,8.899999618530273,8.75,8.899999618530273,245460
2002-09-25,8.819999694824219,8.869999885559082,8.5,8.75,312685
2002-09-26,8.770000457763672,8.869999885559082,8.75,8.869999885559082,82850
2002-09-27,8.9399995803833,8.949999809265137,8.760000228881836,8.800000190734863,474405
2002-09-30,8.899999618530273,8.979999542236328,8.819999694824219,8.979999542236328,783145
2002-10-01,8.880000114440918,8.9399995803833,8.800000190734863,8.9399995803833,398550
2002-10-02,8.880000114440918,8.880000114440918,8.880000114440918,8.880000114440918,0
2002-10-03,8.829999923706055,8.869999885559082,8.779999732971191,8.779999732971191,299810
2002-10-04,8.760000228881836,8.890000343322754,8.739999771118164,8.890000343322754,473405
2002-10-07,8.760000228881836,8.84000015258789,8.720000267028809,8.800000190734863,221700
2002-10-08,8.720000267028809,8.800000190734863,8.600000381469727,8.800000190734863,219625
2002-10-09,8.5600004196167,8.800000190734863,8.510000228881836,8.800000190734863,425695
2002-10-10,8.529999732971191,8.609999656677246,8.520000457763672,8.59000015258789,91350
2002-10-11,8.140000343322754,8.569999694824219,8.0,8.0,605235
2002-10-14,8.1899995803833,8.399999618530273,8.149999618530273,8.199999809265137,267625
2002-10-15,8.1899995803833,8.1899995803833,8.1899995803833,8.1899995803833,0
2002-10-16,8.300000190734863,8.399999618530273,8.199999809265137,8.289999961853027,241865
2002-10-17,8.260000228881836,8.319999694824219,8.220000267028809,8.279999732971191,210230
2002-10-18,8.279999732971191,8.34000015258789,8.229999542236328,8.260000228881836,106015
2002-10-21,8.329999923706055,8.359999656677246,8.25,8.300000190734863,150925
2002-10-22,8.279999732971191,8.319999694824219,8.25,8.300000190734863,126795
2002-10-23,8.199999809265137,8.34000015258789,8.199999809265137,8.34000015258789,146180
2002-10-24,8.100000381469727,8.260000228881836,8.09000015258789,8.199999809265137,279080
2002-10-25,8.09000015258789,8.210000038146973,8.069999694824219,8.100000381469727,203225
2002-10-28,8.140000343322754,8.199999809265137,8.029999732971191,8.140000343322754,305830
2002-10-29,8.329999923706055,8.40999984741211,8.25,8.380000114440918,484345
2002-10-30,8.279999732971191,8.399999618530273,8.260000228881836,8.390000343322754,282370
2002-10-31,8.3100004196167,8.350000381469727,8.260000228881836,8.260000228881836,88315
2002-11-01,8.449999809265137,8.510000228881836,8.199999809265137,8.199999809265137,234700
2002-11-04,8.529999732971191,8.699999809265137,8.40999984741211,8.600000381469727,114715
2002-11-05,8.600000381469727,8.630000114440918,8.449999809265137,8.600000381469727,303100
2002-11-06,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,0
2002-11-07,8.59000015258789,8.699999809265137,8.520000457763672,8.699999809265137,245175
2002-11-08,8.520000457763672,8.720000267028809,8.5,8.720000267028809,255955
2002-11-11,8.399999618530273,8.569999694824219,8.359999656677246,8.569999694824219,856440
2002-11-12,8.239999771118164,8.399999618530273,8.229999542236328,8.390000343322754,735295
2002-11-13,8.270000457763672,8.34000015258789,8.220000267028809,8.25,133895
2002-11-14,8.359999656677246,8.479999542236328,8.260000228881836,8.260000228881836,99690
2002-11-15,8.34000015258789,8.430000305175781,8.300000190734863,8.369999885559082,585705
2002-11-18,8.350000381469727,8.529999732971191,8.3100004196167,8.359999656677246,690895
2002-11-19,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,0
2002-11-20,8.239999771118164,8.390000343322754,8.229999542236328,8.350000381469727,598295
2002-11-21,8.180000305175781,8.359999656677246,8.149999618530273,8.359999656677246,466890
2002-11-22,8.369999885559082,8.6899995803833,8.279999732971191,8.319999694824219,2391645
2002-11-25,8.770000457763672,8.789999961853027,8.449999809265137,8.579999923706055,2462595
2002-11-26,8.670000076293945,8.890000343322754,8.649999618530273,8.760000228881836,918950
2002-11-27,8.779999732971191,8.970000267028809,8.640000343322754,8.699999809265137,2300490
2002-11-28,8.899999618530273,8.9399995803833,8.8100004196167,8.850000381469727,1572175
2002-11-29,9.050000190734863,9.149999618530272,8.8100004196167,8.979999542236328,1869905
2002-12-02,9.479999542236328,9.600000381469728,9.0600004196167,9.140000343322754,3108010
2002-12-03,9.529999732971191,9.800000190734863,9.399999618530272,9.399999618530272,2338235
2002-12-04,9.489999771118164,9.699999809265137,9.390000343322754,9.390000343322754,1189445
2002-12-05,9.619999885559082,9.859999656677246,9.479999542236328,9.479999542236328,2399925
2002-12-06,10.1899995803833,10.34000015258789,9.600000381469728,9.600000381469728,3236605
2002-12-09,10.8100004196167,11.369999885559082,10.199999809265137,10.199999809265137,5562220
2002-12-10,10.710000038146973,10.960000038146973,10.510000228881836,10.800000190734863,2228610
2002-12-11,11.4399995803833,11.779999732971191,10.510000228881836,10.81999969482422,7417730
2002-12-12,11.859999656677246,12.100000381469728,11.449999809265137,11.609999656677246,11358215
2002-12-13,12.489999771118164,12.829999923706056,12.0,12.109999656677246,8838860
2002-12-16,12.520000457763672,13.239999771118164,12.31999969482422,12.760000228881836,7529885
2002-12-17,13.0,13.399999618530272,11.720000267028809,12.40999984741211,9385280
2002-12-18,14.039999961853027,14.18000030517578,13.460000038146973,13.699999809265137,17190520
2002-12-19,13.140000343322754,14.050000190734863,13.0,13.979999542236328,12456095
2002-12-20,13.199999809265137,13.550000190734863,13.06999969482422,13.25,6072695
2002-12-23,12.960000038146973,13.300000190734863,12.710000038146973,13.140000343322754,4447235
2002-12-24,13.529999732971191,13.800000190734863,12.90999984741211,13.1899995803833,6553245
2002-12-25,13.529999732971191,13.529999732971191,13.529999732971191,13.529999732971191,0
2002-12-26,14.010000228881836,14.170000076293944,13.630000114440918,13.75,6397520
2002-12-27,14.029999732971191,14.43000030517578,13.8100004196167,14.279999732971191,5983920
2002-12-30,13.6899995803833,13.989999771118164,12.0,13.880000114440918,2967130
2002-12-31,14.510000228881836,14.65999984741211,13.630000114440918,13.739999771118164,10311195
2003-01-01,13.09000015258789,14.5,13.020000457763672,14.399999618530272,25839495
2003-01-02,13.06999969482422,13.899999618530272,12.960000038146973,13.420000076293944,14292970
2003-01-03,12.68000030517578,13.449999809265137,12.619999885559082,13.199999809265137,6061740
2003-01-06,12.100000381469728,12.880000114440918,11.949999809265137,12.699999809265137,8052370
2003-01-07,13.109999656677246,13.220000267028809,12.0600004196167,12.1899995803833,22066990
2003-01-08,13.699999809265137,14.020000457763672,13.199999809265137,14.020000457763672,10076150
2003-01-09,14.899999618530272,15.0,13.800000190734863,13.8100004196167,29300310
2003-01-10,14.979999542236328,15.489999771118164,14.460000038146973,15.100000381469728,14887595
2003-01-13,15.43000030517578,15.529999732971191,14.949999809265137,15.140000343322754,11423805
2003-01-14,15.109999656677246,15.600000381469728,15.020000457763672,15.59000015258789,5623830
2003-01-15,15.729999542236328,15.850000381469728,14.649999618530272,14.649999618530272,10831725
2003-01-16,15.8100004196167,16.079999923706055,15.729999542236328,15.800000190734863,7348740
2003-01-17,15.529999732971191,15.899999618530272,15.43000030517578,15.899999618530272,4696085
2003-01-20,16.280000686645508,16.479999542236328,15.050000190734863,15.5600004196167,13231210
2003-01-21,16.860000610351562,17.049999237060547,16.299999237060547,16.420000076293945,15070660
2003-01-22,16.360000610351562,17.0,15.779999732971191,16.989999771118164,19615995
2003-01-23,16.700000762939453,16.940000534057617,15.779999732971191,16.399999618530273,15685710
2003-01-24,15.859999656677246,16.959999084472656,15.670000076293944,16.780000686645508,14368165
2003-01-27,15.079999923706056,16.0,14.699999809265137,15.90999984741211,11261500
2003-01-28,15.149999618530272,15.619999885559082,14.6899995803833,15.489999771118164,11237070
2003-01-29,15.109999656677246,15.68000030517578,14.9399995803833,15.199999809265137,9104215
2003-01-30,14.710000038146973,15.399999618530272,14.59000015258789,15.300000190734863,4960955
2003-01-31,14.289999961853027,14.890000343322754,14.109999656677246,14.890000343322754,6189775
2003-02-03,15.100000381469728,15.220000267028809,14.329999923706056,14.449999809265137,7500065
2003-02-04,15.729999542236328,16.190000534057617,15.199999809265137,15.399999618530272,14555485
2003-02-05,15.609999656677246,15.770000457763672,15.260000228881836,15.619999885559082,6499895
2003-02-06,16.5,16.600000381469727,15.399999618530272,15.579999923706056,14583260
2003-02-07,16.25,16.700000762939453,15.8100004196167,16.700000762939453,11087595
2003-02-10,15.710000038146973,16.31999969482422,15.640000343322754,15.880000114440918,10237530
2003-02-11,15.649999618530272,16.0,15.4399995803833,15.859999656677246,6932145
2003-02-12,15.6899995803833,16.06999969482422,15.100000381469728,15.100000381469728,8276375
2003-02-13,15.6899995803833,15.6899995803833,15.6899995803833,15.6899995803833,0
2003-02-14,15.369999885559082,15.779999732971191,15.270000457763672,15.720000267028809,6731905
2003-02-17,16.299999237060547,16.399999618530273,15.420000076293944,15.539999961853027,6620480
2003-02-18,16.959999084472656,17.139999389648438,16.510000228881836,16.540000915527344,12829410
2003-02-19,17.729999542236328,18.040000915527344,16.959999084472656,17.0,19115535
2003-02-20,17.34000015258789,18.13999938964844,17.049999237060547,17.799999237060547,21657015
2003-02-21,17.670000076293945,17.889999389648438,16.969999313354492,17.31999969482422,14333010
2003-02-24,17.719999313354492,18.200000762939453,17.610000610351562,17.850000381469727,9675525
2003-02-25,16.940000534057617,17.700000762939453,16.84000015258789,17.479999542236328,11462170
2003-02-26,15.979999542236328,17.209999084472656,15.920000076293944,17.0,21188790
2003-02-27,17.239999771118164,17.5,15.739999771118164,16.010000228881836,23874005
2003-02-28,16.65999984741211,17.690000534057617,16.420000076293945,17.649999618530273,22537220
2003-03-03,18.11000061035156,18.780000686645508,17.030000686645508,17.030000686645508,23931380
2003-03-04,17.850000381469727,18.079999923706055,17.530000686645508,18.079999923706055,15284540
2003-03-05,18.719999313354492,18.920000076293945,17.200000762939453,17.8799991607666,19265810
2003-03-06,18.540000915527344,19.299999237060547,18.1200008392334,18.780000686645508,41063360
2003-03-07,17.639999389648438,18.190000534057617,17.5,17.5,15137485
2003-03-10,17.079999923706055,17.979999542236328,17.0,17.979999542236328,11827050
2003-03-11,17.780000686645508,18.020000457763672,16.25,16.889999389648438,24080550
2003-03-12,18.93000030517578,19.13999938964844,18.020000457763672,18.040000915527344,33805435
2003-03-13,18.829999923706055,19.200000762939453,17.979999542236328,19.049999237060547,22481695
2003-03-14,18.829999923706055,18.829999923706055,18.829999923706055,18.829999923706055,0
2003-03-17,19.09000015258789,19.3799991607666,18.059999465942383,18.979999542236328,16625390
2003-03-18,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,0
2003-03-19,19.40999984741211,19.780000686645508,19.020000457763672,19.309999465942383,14978605
2003-03-20,19.690000534057617,19.940000534057617,18.799999237060547,18.989999771118164,23791460
